1460817935,fffe,CanSolo,40.8,23.1,30.86249,0.0
1460817955,fffe,CanSolo,40.9,23.0,30.81225,0.0
1460817976,fffe,CanSolo,40.7,23.0,30.72823,0.0
1460817996,fffe,CanSolo,41.3,22.9,30.62039,0.0
1460818017,fffe,CanSolo,41.3,22.9,30.57351,0.0
1460818037,fffe,CanSolo,41.4,22.9,30.49292,0.0
1460818058,fffe,CanSolo,41.8,22.9,30.43402,0.0
1460818078,fffe,CanSolo,42.0,22.8,30.36792,0.0
1460818099,fffe,CanSolo,42.2,22.8,30.32262,0.0
1460818119,fffe,CanSolo,42.0,22.8,30.29042,0.0
1460818140,fffe,CanSolo,42.2,22.8,30.25054,0.0
1460818160,fffe,CanSolo,42.0,22.8,30.18657,0.0
1460818181,fffe,CanSolo,41.6,22.8,30.02814,0.0
1460818201,fffe,CanSolo,41.5,22.7,29.96924,0.0
1460818222,fffe,CanSolo,41.6,22.7,29.90437,0.0
1460818242,fffe,CanSolo,42.8,22.7,29.8912,0.0
1460818263,fffe,CanSolo,43.4,22.7,29.8323,0.0
1460818283,fffe,CanSolo,43.3,22.7,29.78164,0.0
1460818304,fffe,CanSolo,42.6,22.7,29.70936,0.0
1460818324,fffe,CanSolo,42.5,22.7,29.72274,0.0
1460818345,fffe,CanSolo,42.7,22.7,29.72549,0.0
1460818365,fffe,CanSolo,42.8,22.7,29.64367,0.0
1460818386,fffe,CanSolo,42.6,22.6,29.63289,0.0
1460818439,fffe,CanSolo,0.0,0.0,0.0,0.0
1460818459,fffe,CanSolo,42.7,22.6,29.57729,0.0
1460818480,fffe,CanSolo,42.8,22.6,29.60283,0.0
1460818827,fffe,CanSolo,0.0,0.0,0.0,28.98586
1460818847,fffe,CanSolo,43.6,22.5,29.56246,28.98586
1460818868,fffe,CanSolo,43.6,22.5,29.58196,28.98586
1460818889,fffe,CanSolo,43.6,22.5,29.56219,28.98586
1460818909,fffe,CanSolo,43.6,22.5,29.55395,28.98586
1460818930,fffe,CanSolo,43.6,22.5,29.59081,28.98586
1460819011,fffe,CanSolo,0.0,0.0,0.0,0.0
1460819032,fffe,CanSolo,43.3,22.5,29.56013,0.0
1460819052,fffe,CanSolo,43.3,22.4,29.56102,0.0
1460819073,fffe,CanSolo,43.0,22.4,29.53631,0.0
1460819093,fffe,CanSolo,43.5,22.4,29.57667,0.0
1460819114,fffe,CanSolo,43.6,22.4,29.61099,0.0
1460819134,fffe,CanSolo,43.6,22.4,29.59061,0.0
1460819155,fffe,CanSolo,43.1,22.5,29.62136,0.0
1460819175,fffe,CanSolo,42.9,22.4,29.64827,0.0
1460819500,fffe,CanSolo,0.0,0.0,0.0,0.0
1460819521,fffe,CanSolo,58.5,24.1,30.09905,0.0
1460819542,fffe,CanSolo,52.5,24.1,30.15774,0.0
1460819563,fffe,CanSolo,57.7,24.5,30.23922,0.0
1460819583,fffe,CanSolo,47.9,24.5,30.39153,0.0
1460819604,fffe,CanSolo,48.2,24.5,30.56561,0.0
1460819624,fffe,CanSolo,45.4,24.5,30.74525,0.0
1460819645,fffe,CanSolo,42.9,24.5,30.87135,0.0
1460819665,fffe,CanSolo,42.1,24.4,31.01921,0.0
1460819686,fffe,CanSolo,41.8,24.3,31.15244,0.0
1460819706,fffe,CanSolo,41.4,24.2,31.27216,0.0
1460819727,fffe,CanSolo,41.3,24.0,31.39269,0.0
1460819747,fffe,CanSolo,41.6,23.9,31.50396,0.0
1460819767,fffe,CanSolo,41.8,23.8,31.60679,0.0
1460819809,fffe,CanSolo,42.1,23.7,31.7681,0.0
1460819829,fffe,CanSolo,42.0,23.7,31.86173,0.0
1460819850,fffe,CanSolo,42.0,23.7,31.94541,0.0
1460819870,fffe,CanSolo,42.0,23.7,32.03025,0.0
1460819891,fffe,CanSolo,42.3,23.6,32.11743,0.0
1460819911,fffe,CanSolo,43.9,23.7,32.21531,0.0
1460819931,fffe,CanSolo,43.3,23.7,32.35837,0.0
1460819952,fffe,CanSolo,38.7,23.7,32.51535,0.0
1460819972,fffe,CanSolo,36.9,23.8,32.67577,0.0
1460819993,fffe,CanSolo,34.5,23.6,32.82939,0.0
1460820013,fffe,CanSolo,29.2,22.1,32.97327,0.0
1460820034,fffe,CanSolo,28.6,20.1,33.11008,0.0
1460820054,fffe,CanSolo,30.0,19.3,33.25889,0.0
1460820075,fffe,CanSolo,31.5,18.1,33.3158,0.0
1460891876,fffe,O:-0.4_15.8_28.4,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.6,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.4,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.5_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.3,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.4_15.8_28.2,W:0.0_0.0,S:None
1460891939,fffe,O:-0.5_15.8_28.5,W:0.0_0.0,S:None
1460891939,fffe,O:-0.5_15.8_28.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_28.9,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_31.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.1,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_30.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.8,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.3,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.1,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_30.6,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_30.1,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_29.6,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_30.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.6,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.3,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.4_15.8_30.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.3,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.6,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.4,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_28.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.3,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.9,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.9,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_31.0,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.6,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.8,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_31.3,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.7,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891940,fffe,O:-0.5_15.8_31.4,W:0.0_0.0,S:None
1460891941,fffe,O:-0.5_15.8_30.8,W:0.0_0.0,S:None
1460891942,fffe,O:-0.5_15.8_31.4,W:0.0_0.0,S:None
1460891943,fffe,O:-0.5_15.8_31.6,W:0.0_0.0,S:None
1460891944,fffe,O:-0.5_15.8_31.8,W:0.0_0.0,S:None
1460891945,fffe,O:-0.5_15.8_31.7,W:0.0_0.0,S:None
1460891946,fffe,O:-0.5_15.8_31.0,W:0.0_0.0,S:None
1460891947,fffe,O:-0.5_15.8_31.3,W:0.0_0.0,S:None
1460891948,fffe,O:-0.5_15.8_31.5,W:0.0_0.0,S:None
1460891949,fffe,O:-0.5_15.8_31.9,W:0.0_0.0,S:None
1460891950,fffe,O:-0.5_15.8_31.6,W:0.0_0.0,S:None
1460891951,fffe,O:-0.5_15.8_31.3,W:0.0_0.0,S:None
1460891952,fffe,O:-0.5_15.8_31.4,W:0.0_0.0,S:None
1460891953,fffe,O:-0.5_15.8_31.6,W:0.0_0.0,S:None
1460891954,fffe,O:-0.5_15.8_30.5,W:0.0_0.0,S:None
1460891955,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891956,fffe,O:-0.5_15.8_29.9,W:0.0_0.0,S:None
1460891957,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891958,fffe,O:-0.5_15.9_29.6,W:0.0_0.0,S:None
1460891959,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891960,fffe,O:-0.5_15.8_30.5,W:0.0_0.0,S:None
1460891961,fffe,O:-0.5_15.8_30.1,W:0.0_0.0,S:None
1460891962,fffe,O:-0.5_15.8_30.3,W:0.0_0.0,S:None
1460891963,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891964,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460891965,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891966,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891967,fffe,O:-0.5_15.9_29.2,W:0.0_0.0,S:None
1460891968,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891969,fffe,O:-0.5_15.8_29.3,W:0.0_0.0,S:None
1460891970,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891972,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891973,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891974,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891975,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891976,fffe,O:-0.5_15.8_30.1,W:0.0_0.0,S:None
1460891977,fffe,O:-0.5_15.8_29.9,W:0.0_0.0,S:None
1460891978,fffe,O:-0.5_15.8_29.9,W:0.0_0.0,S:None
1460891979,fffe,O:-0.5_15.9_29.7,W:0.0_0.0,S:None
1460891980,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891981,fffe,O:-0.5_15.9_29.5,W:0.0_0.0,S:None
1460891982,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460891983,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460891984,fffe,O:-0.5_15.8_29.4,W:0.0_0.0,S:None
1460891985,fffe,O:-0.5_15.8_29.1,W:0.0_0.0,S:None
1460891986,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460891987,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460891988,fffe,O:-0.6_15.8_29.1,W:0.0_0.0,S:None
1460891991,fffe,O:-0.5_15.8_29.2,W:0.0_0.0,S:None
1460891992,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460891993,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891994,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891995,fffe,O:-0.5_15.8_30.3,W:0.0_0.0,S:None
1460891996,fffe,O:-0.5_15.8_30.2,W:0.0_0.0,S:None
1460891997,fffe,O:-0.5_15.8_30.0,W:0.0_0.0,S:None
1460891998,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460891999,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460892000,fffe,O:-0.5_15.8_29.6,W:0.0_0.0,S:None
1460892001,fffe,O:-0.5_15.8_29.5,W:0.0_0.0,S:None
1460892002,fffe,O:-0.6_15.9_29.8,W:0.0_0.0,S:None
1460892003,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892004,fffe,O:-0.5_15.8_29.9,W:0.0_0.0,S:None
1460892005,fffe,O:-0.5_15.8_29.8,W:0.0_0.0,S:None
1460892006,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892007,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892008,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892009,fffe,O:-0.6_15.9_30.1,W:0.0_0.0,S:None
1460892010,fffe,O:-0.6_15.8_30.4,W:0.0_0.0,S:None
1460892011,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892012,fffe,O:-0.5_15.8_29.7,W:0.0_0.0,S:None
1460892013,fffe,O:-0.6_15.8_29.9,W:0.0_0.0,S:None
1460892014,fffe,O:-0.6_15.8_30.1,W:0.0_0.0,S:None
1460892015,fffe,O:-0.6_15.9_29.8,W:0.0_0.0,S:None
1460892016,fffe,O:-0.6_15.9_29.8,W:0.0_0.0,S:None
1460892017,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892018,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892019,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892020,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892021,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892022,fffe,O:-0.6_15.9_29.6,W:0.0_0.0,S:None
1460892023,fffe,O:-0.6_15.9_29.6,W:0.0_0.0,S:None
1460892024,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892025,fffe,O:-0.6_15.9_29.5,W:0.0_0.0,S:None
1460892026,fffe,O:-0.6_15.8_29.9,W:0.0_0.0,S:None
1460892027,fffe,O:-0.6_15.9_29.6,W:0.0_0.0,S:None
1460892028,fffe,O:-0.6_15.9_29.8,W:0.0_0.0,S:None
1460892029,fffe,O:-0.6_15.9_29.9,W:0.0_0.0,S:None
1460892030,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892031,fffe,O:-0.5_15.9_29.5,W:0.0_0.0,S:None
1460892032,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892033,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892034,fffe,O:-0.6_15.8_29.3,W:0.0_0.0,S:None
1460892035,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892036,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892037,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892038,fffe,O:-0.6_15.9_30.0,W:0.0_0.0,S:None
1460892039,fffe,O:-0.6_15.9_30.0,W:0.0_0.0,S:None
1460892040,fffe,O:-0.6_15.9_29.5,W:0.0_0.0,S:None
1460892041,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892042,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892043,fffe,O:-0.6_15.6_29.2,W:0.0_0.0,S:None
1460892044,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892045,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892046,fffe,O:-0.6_15.8_29.9,W:0.0_0.0,S:None
1460892047,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892048,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892049,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892050,fffe,O:-0.6_15.8_29.9,W:0.0_0.0,S:None
1460892051,fffe,O:-0.6_15.8_29.9,W:0.0_0.0,S:None
1460892052,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892053,fffe,O:-0.6_15.8_30.3,W:0.0_0.0,S:None
1460892054,fffe,O:-0.6_15.8_30.2,W:0.0_0.0,S:None
1460892055,fffe,O:-0.6_15.8_30.2,W:0.0_0.0,S:None
1460892056,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892057,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892058,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892060,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892061,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892062,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892063,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892064,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892065,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892066,fffe,O:-0.6_15.8_29.2,W:0.0_0.0,S:None
1460892067,fffe,O:-0.6_15.8_28.9,W:0.0_0.0,S:None
1460892068,fffe,O:-0.6_15.8_29.2,W:0.0_0.0,S:None
1460892069,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892070,fffe,O:-0.6_15.8_29.3,W:0.0_0.0,S:None
1460892071,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892072,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892073,fffe,O:-0.6_15.7_29.3,W:0.0_0.0,S:None
1460892074,fffe,O:-0.5_15.8_29.2,W:0.0_0.0,S:None
1460892075,fffe,O:-0.6_15.7_29.0,W:0.0_0.0,S:None
1460892076,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892077,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892078,fffe,O:-0.6_15.8_29.2,W:0.0_0.0,S:None
1460892079,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892080,fffe,O:-0.6_15.8_29.3,W:0.0_0.0,S:None
1460892081,fffe,O:-0.6_15.8_29.2,W:0.0_0.0,S:None
1460892082,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892083,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892084,fffe,O:-0.6_15.8_29.2,W:0.0_0.0,S:None
1460892085,fffe,O:-0.6_15.8_30.1,W:0.0_0.0,S:None
1460892086,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892087,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892088,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892089,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892090,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892091,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892092,fffe,O:-0.6_15.8_29.5,W:0.0_0.0,S:None
1460892093,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892094,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892095,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892096,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892100,fffe,O:0.0_0.0_0.0,W:0.0_0.0,S:None
1460892101,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892102,fffe,O:-0.6_15.8_29.3,W:0.0_0.0,S:None
1460892103,fffe,O:-0.6_15.8_29.4,W:0.0_0.0,S:None
1460892104,fffe,O:-0.6_15.8_29.8,W:0.0_0.0,S:None
1460892105,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892106,fffe,O:-0.6_15.9_29.5,W:0.0_0.0,S:None
1460892107,fffe,O:-0.6_15.9_29.5,W:0.0_0.0,S:None
1460892108,fffe,O:-0.6_15.9_30.0,W:0.0_0.0,S:None
1460892109,fffe,O:-0.6_15.9_29.9,W:0.0_0.0,S:None
1460892110,fffe,O:-0.6_15.9_29.1,W:0.0_0.0,S:None
1460892112,fffe,O:-0.6_15.9_29.3,W:0.0_0.0,S:None
1460892113,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892114,fffe,O:-0.6_15.9_29.7,W:0.0_0.0,S:None
1460892115,fffe,O:-0.6_15.8_29.7,W:0.0_0.0,S:None
1460892116,fffe,O:-0.6_15.8_29.6,W:0.0_0.0,S:None
1460892117,fffe,O:-0.6_15.8_30.7,W:0.0_0.0,S:None
1460892118,fffe,O:-0.6_15.8_30.9,W:0.0_0.0,S:None
1460892119,fffe,O:-0.6_15.8_30.3,W:0.0_0.0,S:None
1460892120,fffe,O:-0.6_15.8_30.6,W:0.0_0.0,S:None
1460892121,fffe,O:-0.6_15.8_30.9,W:0.0_0.0,S:None
1460892122,fffe,O:-0.6_15.8_30.0,W:0.0_0.0,S:None
1460892123,fffe,O:-0.6_15.8_30.2,W:0.0_0.0,S:None
1460892124,fffe,O:-0.6_15.8_31.2,W:0.0_0.0,S:None
1460892125,fffe,O:-0.6_15.8_30.9,W:0.0_0.0,S:None
1460892126,fffe,O:-0.6_15.8_30.6,W:0.0_0.0,S:None
